timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
2020-03-09 01:27:18.954858,2.9595724459544925,59.0,37.75730773925791,21.78992345752618,35.17675169626182,28.421170674446124,35.34941866663509,35.355122235361335,2.9756895618601433,2.9714055343199846,0.0955728924735598,0.09559159291569642,1,1,0,0
2020-03-09 01:27:19.548907,2.9192462627362232,59.0,37.71913821884266,21.751260545350853,35.15363502088114,28.38157910699254,35.326312599042765,35.3320209438447,2.975669203197434,2.9713815883105426,0.09561609974876775,0.09563481283110555,1,1,0,0
2020-03-09 01:27:20.129168,2.8790211709500824,59.0,37.68106396180532,21.712692782572653,35.13057830450667,28.342085042528133,35.303266465303025,35.308979574855144,2.97564889280995,2.971357699083029,0.09565918799804583,0.09567791368858015,1,1,0,0
2020-03-09 01:27:20.733108,2.8388968921161393,59.0,37.653724610418024,22.311554807334225,35.36946377203766,28.352704508735137,35.542042402964924,35.54770619751949,2.9758591045476948,2.9716049516904803,0.09521242266783433,0.09523101776555047,1,1,0,0
2020-03-09 01:27:21.327244,2.806402105190813,59.0,37.622836346005045,22.280286763166693,35.35082348456743,28.320703220655723,35.523410653013,35.52907829152187,2.975842719185991,2.9715856791054165,0.09524731081324767,0.09526591609813027,1,1,0,0
2020-03-09 01:27:21.945958,2.773988945528316,59.0,37.59202539828259,22.249096092142658,35.332231310975146,28.288781168217703,35.50482699644209,35.51049846967648,2.9758263731623416,2.9715664527902135,0.09528210435263534,0.09530071979889973,1,1,0,0
2020-03-09 01:27:22.510551,2.7416571917825223,59.0,37.56129155854734,22.217982590341457,35.313687113562324,28.256938142427508,35.486291295604374,35.491966594358345,2.9758100663794735,2.971547272630474,0.09531680358177858,0.09533542916371116,1,1,0,0
2020-03-09 01:27:23.078097,2.70940662329933,59.0,37.59366579273765,22.473505632317078,35.39880671948259,28.255090772942076,35.57137191405343,35.5770296589878,2.9758848918491765,2.9716352829077834,0.09515749359073299,0.09517607265317403,1,1,0,0
2020-03-09 01:27:23.660133,2.6826079700415306,59.0,37.56816102067468,22.44765416884352,35.38342934075479,28.228637659565614,35.55600157626503,35.561662491330395,2.9758713787492113,2.971619388698265,0.09518628097554949,0.0952048684412312,1,1,0,0
2020-03-09 01:27:24.247325,2.6558766701868706,59.0,37.54272014350953,22.421866866975613,35.36809147267988,28.202250236526744,35.54067073208715,35.54633480961017,2.975857898357333,2.9716035329603443,0.09521499129165152,0.09523358713933013,1,1,0,0
2020-03-09 01:27:24.850071,2.629212543420337,59.0,37.517342990942225,22.396143558969264,35.352793004703855,28.175928331947368,35.52537927100798,35.53104650333435,2.9758444505923975,2.971587715598581,0.09524362477148703,0.09526222897997633,1,1,0,0
2020-03-09 01:27:25.621290,2.6026154099707526,59.0,37.84180386651808,27.756587663862426,35.85289085041852,28.281281615158512,36.02524860635437,36.030812953518904,2.9762830118599837,2.9721035546979166,0.09430600905601702,0.09432434013400094,1,1,0,0
2020-03-09 01:27:26.226633,2.626201838917126,59.0,37.86415289768837,27.77954263332581,35.866350864344284,28.304595861947,36.03870248544486,36.04426407044183,2.9762947859471467,2.9721174034703566,0.09428072735576393,0.09429905108764226,1,1,0,0
2020-03-09 01:27:26.828787,2.6497291166963493,59.0,37.88644677394964,27.80244050663216,35.879778410811866,28.327852168470507,36.052123912685516,36.05768274254234,2.9763065300784888,2.9721312170086023,0.09425550422175098,0.09427382062551297,1,1,0,0
